parameter,n_eff,Rhat,mean,se_mean,sd,typeS_2.5_pos,typeS_2.5_neg,typeS_5_pos,typeS_5_neg,typeS_10_pos,typeS_10_neg,typeS_25_pos,typeS_25_neg,2.5%,97.5%,5%,95%,10%,90%,25%,75%,20%,80%,40%,60%,50%,seqvar_num,seqvar_id,best,blast_genus,param_lab
beta[4],3222.613179037165,1.0010542465359962,0.854940952514472,0.012178554570239811,0.6913529747884691,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,-0.1807725513261541,2.443241335603887,-0.0676279473363572,2.121252317668179,0.07708573095701154,1.7902206713583435,0.3477136555693826,1.2571839551896777,0.2520676273998194,1.4080548321914128,0.5924567322137598,0.9200962375904037,0.7526991196435014,4,f011d78941f0c011aca75252ef604d17,Staphylococcus aureus subsp. aureus IS-189,Staphylococcus,"beta[4]
f011d78941f0c011aca75252ef604d17"
beta[3],5110.588242804656,1.0001536861539202,0.58293347031717,0.011886472838574032,0.8497446678379081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.0242053090997942,2.3112684117314277,-0.7936898012911501,1.9960773128541773,-0.4926632884374308,1.6639073020013981,-0.005238119301138117,1.1469309865145654,-0.12988827778958006,1.273231263490432,0.3485259547223873,0.7956376478914364,0.5812281276546277,3,adcde8c78396022660fd6204471c65c8,Staphylococcus aureus M1253,Staphylococcus,"beta[3]
adcde8c78396022660fd6204471c65c8"
beta[2],4671.777340369009,1.0001850462430943,0.10856061292679843,0.01398376059341799,0.9557956464528815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.7537737254248495,1.9834624385143735,-1.4547075955742101,1.7081805954987432,-1.119806885716928,1.3519585799038756,-0.5322233027441635,0.7686704760797484,-0.6891751999127715,0.9261751435416092,-0.1378735315978511,0.3355450155997768,0.09789489894287756,2,5f5ef527ca94586f5971f7751b6230d5,Staphylococcus aureus,Staphylococcus,"beta[2]
5f5ef527ca94586f5971f7751b6230d5"
beta[1],5777.354467956823,0.9990230860652937,0.6305550831332402,0.011392435354765262,0.86592659869981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.9444562375787171,2.356591919939129,-0.7490153157198617,2.1158778274016252,-0.46289558670661723,1.7792730210307866,0.032771166118190115,1.2113629660541334,-0.10442434800560427,1.33814413405014,0.38219565427374164,0.834249689045717,0.6071116605018638,1,241b2b5f1ea0f1065ca7027534068198,Staphylococcus aureus,Staphylococcus,"beta[1]
241b2b5f1ea0f1065ca7027534068198"
